Source,Destination,Status,Total bytes,Total GB,Migrated bytes,Migrated GB,GB not migrated,Total scanned item,Total to be migrated,Migrated items,Items not migrated,Warning count,Start time,End time,Duration,GB/hour,Round number,Workflow ID,Task ID,Log Path
"D:\EMH_Data\OneDrive Folder Structure\_Legal\Australia","https://emlpayments.sharepoint.com/sites/msteams349-A","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:44:25 AM","0:04:00","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","13efd40e-c59b-4194-b594-78954cc6f977","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_13efd40e"
"D:\EMH_Data\OneDrive Folder Structure\_Legal\EMEA","https://emlpayments.sharepoint.com/sites/msteams349-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:44:26 AM","0:04:01","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","c87ae88c-17f4-48f2-9b99-6ed305f2bc4d","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_c87ae88c"
"D:\EMH_Data\OneDrive Folder Structure\_Legal\Global","https://emlpayments.sharepoint.com/sites/msteams349-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:45:06 AM","0:04:41","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","a446d158-08be-44bf-94cc-ca5c14e37ad9","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_a446d158"
"D:\EMH_Data\OneDrive Folder Structure\_Legal\Americas","https://emlpayments.sharepoint.com/sites/msteams349-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:45:19 AM","0:04:54","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","1c0ec82e-9bba-42c8-a752-e3e705991064","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_1c0ec82e"
"D:\EMH_Data\OneDrive Folder Structure\_Marketing\Australia","https://emlpayments.sharepoint.com/sites/msteams252-A","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:45:19 AM","0:04:54","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","37d760a6-3b37-4248-bdfa-cbf1d0db7690","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_37d760a6"
"D:\EMH_Data\OneDrive Folder Structure\_Marketing\EMEA","https://emlpayments.sharepoint.com/sites/msteams252-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:46:07 AM","0:05:42","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","a2b03c18-c36a-4f58-9290-ab3580369d85","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_a2b03c18"
"D:\EMH_Data\OneDrive Folder Structure\_Marketing\Global","https://emlpayments.sharepoint.com/sites/msteams252-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:46:17 AM","0:05:52","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","07e41a79-2b7f-493f-af6c-a44e71ac8de3","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_07e41a79"
"D:\EMH_Data\OneDrive Folder Structure\_Marketing\Americas","https://emlpayments.sharepoint.com/sites/msteams252-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:46:52 AM","0:06:27","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","b1932f0c-d676-49e7-bb21-ab3757f6cc13","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_b1932f0c"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Australia","https://emlpayments.sharepoint.com/sites/msteams663-A","Completed","159401394413","148.45","159384487149","148.44","0.01","109318","104785","104767","18","0","31/05/2020 9:40:25 AM","31/05/2020 12:58:42 PM","3:18:17","44.92","1","b02bbdea-af1f-4f31-9989-efe391e17689","b78965f3-e000-4dcf-a277-79cc309b16b3","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_b78965f3"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\EMEA","https://emlpayments.sharepoint.com/sites/msteams663-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:47:15 AM","0:06:50","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","31b933fe-aae2-4e64-885d-e7f1c6cefa34","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_31b933fe"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Global","https://emlpayments.sharepoint.com/sites/msteams663-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:47:54 AM","0:07:28","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","9b772dba-925e-45eb-b89d-7f282ca71eac","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_9b772dba"
"D:\EMH_Data\OneDrive Folder Structure\_Operations\Americas","https://emlpayments.sharepoint.com/sites/msteams663-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:48:09 AM","0:07:44","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","29e887ca-c708-4451-8439-4031daab8d75","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_29e887ca"
"D:\EMH_Data\OneDrive Folder Structure\_Product\Australia","https://emlpayments.sharepoint.com/sites/msteams368-A","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:48:52 AM","0:08:27","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","5ec536d2-d5d4-4d57-8b43-a2f52785ce5c","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_5ec536d2"
"D:\EMH_Data\OneDrive Folder Structure\_Product\EMEA","https://emlpayments.sharepoint.com/sites/msteams368-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:49:09 AM","0:08:44","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","a00b5a25-d60c-4f01-b1ba-2668dd52974b","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_a00b5a25"
"D:\EMH_Data\OneDrive Folder Structure\_Product\Global","https://emlpayments.sharepoint.com/sites/msteams368-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:49:53 AM","0:09:28","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","ea0e2d8b-7989-4a07-8980-bbb8922e25b8","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_ea0e2d8b"
"D:\EMH_Data\OneDrive Folder Structure\_Product\Americas","https://emlpayments.sharepoint.com/sites/msteams368-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:50:02 AM","0:09:37","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","e9daffa0-eba0-493d-8312-a4e74f1b44e1","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_e9daffa0"
"D:\EMH_Data\OneDrive Folder Structure\_Project Management\Australia","https://emlpayments.sharepoint.com/sites/PM354-A","In progress","31986851543","29.79","22664515827","21.11","8.68","3038","2905","2904","0","0","31/05/2020 9:40:25 AM","","13:30:47","1.56","1","b02bbdea-af1f-4f31-9989-efe391e17689","9aabbbe7-abde-4497-aa73-ac50b370b46e","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_9aabbbe7"
"D:\EMH_Data\OneDrive Folder Structure\_Project Management\EMEA","https://emlpayments.sharepoint.com/sites/PM354-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:51:14 AM","0:10:49","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","bb126cb6-d857-4db8-b539-47b26cad983a","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_bb126cb6"
"D:\EMH_Data\OneDrive Folder Structure\_Project Management\Global","https://emlpayments.sharepoint.com/sites/PM354-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:51:09 AM","0:10:44","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","38d09d76-7354-448d-bfa8-592c3105777c","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_38d09d76"
"D:\EMH_Data\OneDrive Folder Structure\_Project Management\Americas","https://emlpayments.sharepoint.com/sites/PM354-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:52:33 AM","0:12:08","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","8012563d-1166-47c4-a27c-b2ac030d4309","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_8012563d"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia","https://emlpayments.sharepoint.com/sites/msteams171-A","Completed","2520483153","2.35","2520483153","2.35","0","632","620","620","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:55:35 AM","0:15:10","9.3","1","b02bbdea-af1f-4f31-9989-efe391e17689","11092b5a-325e-460d-9029-c6f98a9b49e2","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_11092b5a"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\EMEA","https://emlpayments.sharepoint.com/sites/msteams171-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:53:39 AM","0:13:13","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","1321cb41-0b07-49f7-bd85-e5deeb7e26ec","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_1321cb41"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Global","https://emlpayments.sharepoint.com/sites/msteams171-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:54:31 AM","0:14:06","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","080859ec-5553-48ca-8bdc-18731193c82a","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_080859ec"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Americas","https://emlpayments.sharepoint.com/sites/msteams171-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:55:21 AM","0:14:56","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","0530e915-62ff-4101-a184-3d87c372bbd1","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_0530e915"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Development\Australia","https://emlpayments.sharepoint.com/sites/TD-A","In progress","75446062001","70.26","75445618006","70.26","0","35119","24765","24578","0","0","31/05/2020 9:40:25 AM","","13:30:47","5.2","1","b02bbdea-af1f-4f31-9989-efe391e17689","8fe744d4-bca1-4f33-9020-c739b1fae33b","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_8fe744d4"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Development\EMEA","https://emlpayments.sharepoint.com/sites/TD-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:56:31 AM","0:16:06","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","75e299ee-02de-4920-8c6c-38f80e0c8f64","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_75e299ee"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Development\Global","https://emlpayments.sharepoint.com/sites/TD-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:57:29 AM","0:17:03","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","5d4e5ab6-b3d8-499a-ba2b-e433b2ec7691","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_5d4e5ab6"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Development\Americas","https://emlpayments.sharepoint.com/sites/TD-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:58:24 AM","0:17:59","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","0a0f54c4-afc2-4348-9715-05e8ca8ecbbe","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_0a0f54c4"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Information Security\Australia","https://emlpayments.sharepoint.com/sites/TIS-A","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 9:59:16 AM","0:18:51","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","1dc2ae01-9a30-4f3c-b66f-7dd6ff3923a9","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_1dc2ae01"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Information Security\EMEA","https://emlpayments.sharepoint.com/sites/TIS-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 10:00:09 AM","0:19:44","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","db8ea9ff-e30b-4454-8d7c-ce6d9a23352a","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_db8ea9ff"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Information Security\Global","https://emlpayments.sharepoint.com/sites/TIS-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 10:01:06 AM","0:20:40","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","c6118ee6-edc6-40f0-a96c-321d834597bb","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_c6118ee6"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Information Security\Americas","https://emlpayments.sharepoint.com/sites/TIS-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 10:01:55 AM","0:21:29","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","71b19699-36f5-4647-b03d-62c2a302a4ba","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_71b19699"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia","https://emlpayments.sharepoint.com/sites/TI-A","Completed","19618204511","18.27","19617413855","18.27","0","7705","7516","7506","10","2","31/05/2020 9:40:25 AM","31/05/2020 11:32:09 AM","1:51:44","9.81","1","b02bbdea-af1f-4f31-9989-efe391e17689","53e8ecae-629d-4a72-bec6-3911259b293c","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_53e8ecae"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\EMEA","https://emlpayments.sharepoint.com/sites/TI-E","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 11:32:36 AM","1:52:11","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","3c2cffe9-77bb-4716-9fba-deb0bfe16ea8","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_3c2cffe9"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Global","https://emlpayments.sharepoint.com/sites/TI-G","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 11:33:03 AM","1:52:38","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","d2828428-2669-4fcf-91f4-4872b99a1239","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_d2828428"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Americas","https://emlpayments.sharepoint.com/sites/TI-U","Completed","0","0","0","0","0","0","0","0","0","0","31/05/2020 9:40:25 AM","31/05/2020 11:33:32 AM","1:53:07","0","1","b02bbdea-af1f-4f31-9989-efe391e17689","0ffe9848-0b5e-4ce8-b308-4a38c8c06eb4","C:\Users\s-jjones\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_b02bbdea\Report\TaskReport_0ffe9848"
