Source,Destination,Item name,Extension,Item size (bytes),Type,Status,Result category,Message,Error code,Source item ID,Destination item ID,Package number,Migration job ID,Incremental round,Task ID,Device name,Server error message
"D:\EMH_Data\OneDrive Folder Structure\_Project Management\Americas\U\Implementation Team Materials\Cardfront","https://emlpayments.sharepoint.com/sites/PM354-U/Shared Documents/U/Implementation Team Materials/Cardfront","Cardfront","","0","Folder","Failed","SERVER FAILURE","Errors or timeout for Server Processing the file:The folder already exists and cannot be replaced.","0x01710003","46dcef7f-5284-549b-8c6c-10f2c4135baf","46dcef7f-5284-549b-8c6c-10f2c4135baf","0","e6490d50-747d-486d-a33e-82b3ffd36468","1","8012563d-1166-47c4-a27c-b2ac030d4309","SF-OFF-FS-01","A file or folder with the name https://emlpayments.sharepoint.com/sites/PM354-U/Shared Documents/U/Implementation Team Materials/Cardfront already exists."
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Board packs\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Board packs/Thumbs.db","Thumbs.db",".db","28672","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","88109650-5f1e-5ebd-a0ef-edc8c87d34d9","88109650-5f1e-5ebd-a0ef-edc8c87d34d9","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Offsite\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Offsite/Thumbs.db","Thumbs.db",".db","13824","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","5cdee5ed-80e8-5724-890c-f45501315a45","5cdee5ed-80e8-5724-890c-f45501315a45","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Presentations and Videos\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Presentations and Videos/Thumbs.db","Thumbs.db",".db","12288","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","08763076-6b73-5053-a319-44cee73d0234","08763076-6b73-5053-a319-44cee73d0234","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\The Pays\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/The Pays/Thumbs.db","Thumbs.db",".db","12288","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","41f8bb2d-08e2-5b8f-a1ba-a3dc3c2b1fd6","41f8bb2d-08e2-5b8f-a1ba-a3dc3c2b1fd6","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Weekly Highlights\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Weekly Highlights/Thumbs.db","Thumbs.db",".db","286720","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","fb700468-3752-5731-a997-fc9b87891d66","fb700468-3752-5731-a997-fc9b87891d66","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Bus Dev opportunities\NSW MoH\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Bus Dev opportunities/NSW MoH/Thumbs.db","Thumbs.db",".db","5632","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","18ef4a89-c52b-5aae-8d77-e043611df2a8","18ef4a89-c52b-5aae-8d77-e043611df2a8","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Corporate Entertainment\PPJ015906 - EML AUS - Invite - Gabba Test_FA.png\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Corporate Entertainment/PPJ015906 - EML AUS - Invite - Gabba Test_FA.png/Thumbs.db","Thumbs.db",".db","20480","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","337e908a-d34c-54e0-9390-6c5dd91d237a","337e908a-d34c-54e0-9390-6c5dd91d237a","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Weekly Highlights\10.19\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Weekly Highlights/10.19/Thumbs.db","Thumbs.db",".db","27136","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","6f00c2fd-38c8-5147-b4e3-835f243d023b","6f00c2fd-38c8-5147-b4e3-835f243d023b","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Weekly Highlights\11.19\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Weekly Highlights/11.19/Thumbs.db","Thumbs.db",".db","27648","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b6851546-d704-5a0b-8f4e-ab905f402cb6","b6851546-d704-5a0b-8f4e-ab905f402cb6","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Weekly Highlights\12.19\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Weekly Highlights/12.19/Thumbs.db","Thumbs.db",".db","15360","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","249f95f2-4610-506a-b694-a1cb4b68e4b8","249f95f2-4610-506a-b694-a1cb4b68e4b8","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Budget Projections\Budgets\FY21\Commercial team\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Budget Projections/Budgets/FY21/Commercial team/Thumbs.db","Thumbs.db",".db","13824","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","c36e7432-17ca-58e3-80fd-47d9b0f6aed3","c36e7432-17ca-58e3-80fd-47d9b0f6aed3","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Sales\Australia\A\Budget Projections\Budgets\FY21\Other ideas\Thumbs.db","https://emlpayments.sharepoint.com/sites/msteams171-A/Shared Documents/A/Budget Projections/Budgets/FY21/Other ideas/Thumbs.db","Thumbs.db",".db","17920","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","94439cf5-beb3-5e96-baee-3b2c5927114d","94439cf5-beb3-5e96-baee-3b2c5927114d","N/A","N/A","1","11092b5a-325e-460d-9029-c6f98a9b49e2","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\Operation\Incident Response","/Operation/Incident Response","Incident Response","","0","Folder","Failed","SCAN FAILURE","Scan File Failure:Unauthorized access to source folder","0x01110002","93ee4fdd-80ce-513d-b73b-bd396ebefe10","93ee4fdd-80ce-513d-b73b-bd396ebefe10","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Governance\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Governance/Thumbs.db","Thumbs.db",".db","13312","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","244deb8c-ddb0-55ef-beef-696b3e1afb7c","244deb8c-ddb0-55ef-beef-696b3e1afb7c","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Operational Documentation\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Operational Documentation/Thumbs.db","Thumbs.db",".db","15360","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","4f846928-bf3d-567e-9ae3-47fc8b936f14","4f846928-bf3d-567e-9ae3-47fc8b936f14","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Archive\Notes\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Archive/Notes/Thumbs.db","Thumbs.db",".db","8704","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","d968f4e0-dfa0-554f-8fc3-a752bde2e3f8","d968f4e0-dfa0-554f-8fc3-a752bde2e3f8","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Archive\Quotes and Costings\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Archive/Quotes and Costings/Thumbs.db","Thumbs.db",".db","37376","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","2ffeb53a-f098-5468-9836-2149c9021b27","2ffeb53a-f098-5468-9836-2149c9021b27","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Archive\Training\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Archive/Training/Thumbs.db","Thumbs.db",".db","36864","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","c2eee4d0-5106-5680-bcf1-e09b8706839a","c2eee4d0-5106-5680-bcf1-e09b8706839a","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Audit\Deloitte Audit\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Audit/Deloitte Audit/Thumbs.db","Thumbs.db",".db","8704","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","ef42c12a-070b-5225-a907-7287356372e6","ef42c12a-070b-5225-a907-7287356372e6","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Archive\QA","/_Restricted/Archive/QA","QA","","0","Folder","Failed","SCAN FAILURE","Scan File Failure:Unauthorized access to source folder","0x01110002","e26d2900-34bd-593e-84b5-7344ee7c1235","e26d2900-34bd-593e-84b5-7344ee7c1235","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Archive\Staff","/_Restricted/Archive/Staff","Staff","","0","Folder","Failed","SCAN FAILURE","Scan File Failure:Unauthorized access to source folder","0x01110002","200dfa05-220c-5d1c-95c0-f9fbf5d15a0a","200dfa05-220c-5d1c-95c0-f9fbf5d15a0a","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Audit\PCI DSS compliance 2019\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Audit/PCI DSS compliance 2019/Thumbs.db","Thumbs.db",".db","21504","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","01b3e483-d9d8-5125-bc21-42c782bb599f","01b3e483-d9d8-5125-bc21-42c782bb599f","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Audit\PCI DSS compliance logging\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Audit/PCI DSS compliance logging/Thumbs.db","Thumbs.db",".db","10240","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","72ca3b71-d360-5368-8602-5acf76317e71","72ca3b71-d360-5368-8602-5acf76317e71","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Data Center\Archive\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Data Center/Archive/Thumbs.db","Thumbs.db",".db","116736","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","01b52d87-c988-5f61-987d-f0e3119b4a8b","01b52d87-c988-5f61-987d-f0e3119b4a8b","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Data Center\FV\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Data Center/FV/Thumbs.db","Thumbs.db",".db","950784","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","3850653c-4c77-5b2c-b9b7-a7345cc45237","3850653c-4c77-5b2c-b9b7-a7345cc45237","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Data Center\PM\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Data Center/PM/Thumbs.db","Thumbs.db",".db","36864","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","c4ca6459-d77e-5996-96bd-4299bae4cf88","c4ca6459-d77e-5996-96bd-4299bae4cf88","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Data Center\SF\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Data Center/SF/Thumbs.db","Thumbs.db",".db","1298432","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","bda38473-a00f-5812-960f-d8b8f83b1921","bda38473-a00f-5812-960f-d8b8f83b1921","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\2011 HP Infrastructure\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/2011 HP Infrastructure/Thumbs.db","Thumbs.db",".db","27648","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","d97cc918-83dc-52dd-b637-01da2c88e4c5","d97cc918-83dc-52dd-b637-01da2c88e4c5","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\2012-Aug True Up\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/2012-Aug True Up/Thumbs.db","Thumbs.db",".db","18944","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","fdca8bec-3e91-5284-8403-a9b15f365469","fdca8bec-3e91-5284-8403-a9b15f365469","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Adobe\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Adobe/Thumbs.db","Thumbs.db",".db","10752","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","1a06c64b-475e-5cb7-9ca2-0c5a3aed4ae4","1a06c64b-475e-5cb7-9ca2-0c5a3aed4ae4","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Atlassian Confluence 2012\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Atlassian Confluence 2012/Thumbs.db","Thumbs.db",".db","17408","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","03586d3f-8991-5345-8d35-9d1dd1f99e8a","03586d3f-8991-5345-8d35-9d1dd1f99e8a","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Atlassian Jira\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Atlassian Jira/Thumbs.db","Thumbs.db",".db","17408","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b5262efc-b40b-52c3-a85d-0141fd8a4156","b5262efc-b40b-52c3-a85d-0141fd8a4156","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Cisco\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Cisco/Thumbs.db","Thumbs.db",".db","52736","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","88ad4790-6f70-55f2-acf9-625f85cd0f75","88ad4790-6f70-55f2-acf9-625f85cd0f75","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Crystal 2008 Licenses\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Crystal 2008 Licenses/Thumbs.db","Thumbs.db",".db","15360","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","5d26bb12-1331-5dba-ad88-859442d930a3","5d26bb12-1331-5dba-ad88-859442d930a3","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Crystal Reports Server 2011\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Crystal Reports Server 2011/Thumbs.db","Thumbs.db",".db","61440","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","6d65abf0-ddb7-55ae-b5e6-68f24663a69e","6d65abf0-ddb7-55ae-b5e6-68f24663a69e","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\HID Assure ID\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/HID Assure ID/Thumbs.db","Thumbs.db",".db","15360","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","b77540fe-d684-5edd-93ca-28e6bf83987f","b77540fe-d684-5edd-93ca-28e6bf83987f","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\McAfee\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/McAfee/Thumbs.db","Thumbs.db",".db","54272","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","913092cd-7a23-554d-bb99-8a600b417be7","913092cd-7a23-554d-bb99-8a600b417be7","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\MyCommerce-Digital River\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/MyCommerce-Digital River/Thumbs.db","Thumbs.db",".db","14336","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","9d7f1686-0885-5f7d-b02d-22ce3a288a52","9d7f1686-0885-5f7d-b02d-22ce3a288a52","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Oracle\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Oracle/Thumbs.db","Thumbs.db",".db","22528","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","8c325f4a-377c-502a-8876-433bedb040ec","8c325f4a-377c-502a-8876-433bedb040ec","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Redhat\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Redhat/Thumbs.db","Thumbs.db",".db","10240","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","2243014b-d5f5-521c-9d56-c65c1446bbc2","2243014b-d5f5-521c-9d56-c65c1446bbc2","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\SecureCRT-SecureFX\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/SecureCRT-SecureFX/Thumbs.db","Thumbs.db",".db","8192","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","dd99b08f-92ac-5a81-adfc-519441c8efe8","dd99b08f-92ac-5a81-adfc-519441c8efe8","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Symantec BackupExec\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Symantec BackupExec/Thumbs.db","Thumbs.db",".db","92160","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","f66a0ca2-945c-5057-99b8-b2cc9b49bc1d","f66a0ca2-945c-5057-99b8-b2cc9b49bc1d","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Licensing\Trend Micro ESS and DS (2012)\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Licensing/Trend Micro ESS and DS (2012)/Thumbs.db","Thumbs.db",".db","67072","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","3156cdb7-55b0-5bbf-821a-d377cc664bc2","3156cdb7-55b0-5bbf-821a-d377cc664bc2","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Network\IP Addressing\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Network/IP Addressing/Thumbs.db","Thumbs.db",".db","9216","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","a2650769-1a7b-5a46-b11d-30dcbda31290","a2650769-1a7b-5a46-b11d-30dcbda31290","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Network\Network Diagrams\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Network/Network Diagrams/Thumbs.db","Thumbs.db",".db","438272","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","9acbced4-a980-560c-b4dd-4a7f097f1839","9acbced4-a980-560c-b4dd-4a7f097f1839","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Network\Sportsbet - Aug 2015\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Network/Sportsbet - Aug 2015/Thumbs.db","Thumbs.db",".db","143360","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","cf0bcdec-c427-505d-a9e2-2ecb6ec82820","cf0bcdec-c427-505d-a9e2-2ecb6ec82820","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Office Documents\AS\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Office Documents/AS/Thumbs.db","Thumbs.db",".db","908800","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","32d1aaa0-315e-5170-a580-e4c4c62a1f28","32d1aaa0-315e-5170-a580-e4c4c62a1f28","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
"D:\EMH_Data\OneDrive Folder Structure\_Technology\Infrastructure\Australia\_Restricted\Office Documents\CR\Thumbs.db","https://emlpayments.sharepoint.com/sites/TI-A/Shared Documents/_Restricted/Office Documents/CR/Thumbs.db","Thumbs.db",".db","322048","File","Failed","SCAN FILTER","The file was Filtered out by Customer Settings:The item is hidden","0x01210003","fc692856-d2d1-50c5-8e1b-034bf935aaa3","fc692856-d2d1-50c5-8e1b-034bf935aaa3","N/A","N/A","1","53e8ecae-629d-4a72-bec6-3911259b293c","SF-OFF-FS-01","N/A"
