Source,Destination,Status,Total bytes,Total GB,Migrated bytes,Migrated GB,GB not migrated,Total scanned item,Total to be migrated,Migrated items,Items not migrated,Warning count,Start time,End time,Duration,GB/hour,Round number,Workflow ID,Task ID,Log Path
"E:\BOX\EML Structure\_Acquisitions and Investor Relations\Global","https://emlpayments.sharepoint.com/sites/AIR-G","Completed","7316910024","6.81","7307246644","6.81","0","5565","5565","5563","2","0","5/30/2020 10:08:50 PM","5/30/2020 10:20:21 PM","0:11:30","35.5","1","65301e02-2d85-44b7-b92d-b2baa27cc259","cc7f528a-294d-4952-8fdc-31946634f40e","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_cc7f528a"
"E:\BOX\EML Structure\_Acquisitions and Investor Relations\Americas","https://emlpayments.sharepoint.com/sites/AIR-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:09:55 PM","0:01:04","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","6d8f75cd-06da-47a8-843a-994d55581cce","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_6d8f75cd"
"E:\BOX\EML Structure\_Banks and Networks\Australia","https://emlpayments.sharepoint.com/sites/BN-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:09:54 PM","0:01:03","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","13817d71-83f1-4ba8-aa60-62d92b20565c","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_13817d71"
"E:\BOX\EML Structure\_Banks and Networks\EMEA","https://emlpayments.sharepoint.com/sites/BN-E","Completed","861870562","0.8","861870562","0.8","0","2148","2148","2148","0","0","5/31/2020 12:06:23 PM","5/31/2020 12:08:43 PM","0:02:19","20.66","1","65301e02-2d85-44b7-b92d-b2baa27cc259","f94d44fd-cf9d-47ee-9b16-8f4f0ddcbcd7","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_f94d44fd_1"
"E:\BOX\EML Structure\_Banks and Networks\Global","https://emlpayments.sharepoint.com/sites/BN-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:10:14 PM","0:01:23","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","32fb03ad-11a5-4bd1-a523-cbe76008ab03","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_32fb03ad"
"E:\BOX\EML Structure\_Banks and Networks\Americas","https://emlpayments.sharepoint.com/sites/BN-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:10:14 PM","0:01:23","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","2f62d7eb-5894-4886-8c05-3d0ac3e76bf8","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_2f62d7eb"
"E:\BOX\EML Structure\_Card Production\Australia","https://emlpayments.sharepoint.com/sites/CP-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:10:40 PM","0:01:49","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","97529e2d-cebc-462c-bb23-2489d385482e","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_97529e2d"
"E:\BOX\EML Structure\_Card Production\EMEA","https://emlpayments.sharepoint.com/sites/CP-E","Completed","3354406454","3.12","3354406454","3.12","0","2700","2700","2700","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:20:04 PM","0:11:13","16.67","1","65301e02-2d85-44b7-b92d-b2baa27cc259","72178f53-7fab-4075-9bd0-84b772548f7a","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_72178f53"
"E:\BOX\EML Structure\_Card Production\Global","https://emlpayments.sharepoint.com/sites/CP-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:10:43 PM","0:01:52","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","b5b27488-7764-4f85-a752-16ad1a3c63cc","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_b5b27488"
"E:\BOX\EML Structure\_Card Production\Americas","https://emlpayments.sharepoint.com/sites/CP-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:11:11 PM","0:02:20","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","c0a72869-9e74-4be6-89f1-611b91a9308c","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_c0a72869"
"E:\BOX\EML Structure\_Clients\Australia","https://emlpayments.sharepoint.com/sites/msteams-A","Completed","17795288","0.02","17795288","0.02","0","7","7","7","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:18:37 PM","0:09:46","0.12","1","65301e02-2d85-44b7-b92d-b2baa27cc259","be0064b6-b1c8-4af4-ac22-51be4d65f33d","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_be0064b6"
"E:\BOX\EML Structure\_Clients\EMEA","https://emlpayments.sharepoint.com/sites/msteams-E","Completed","63539447304","59.18","63524961676","59.16","0.02","29959","29956","29930","26","0","5/30/2020 10:08:50 PM","5/31/2020 1:42:30 AM","3:33:39","16.61","1","65301e02-2d85-44b7-b92d-b2baa27cc259","3b645e6e-0a99-41d3-94b2-1202ba70e1ef","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_3b645e6e"
"E:\BOX\EML Structure\_Clients\Global","https://emlpayments.sharepoint.com/sites/msteams-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:15:27 PM","0:06:36","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","bf335f64-2e40-4952-ba81-c89caab25466","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_bf335f64"
"E:\BOX\EML Structure\_Clients\Americas","https://emlpayments.sharepoint.com/sites/msteams-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:15:56 PM","0:07:05","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","2e30e895-0571-4ba6-ab6b-ba06fbe8537b","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_2e30e895"
"E:\BOX\EML Structure\_Company Secretarial\Australia","https://emlpayments.sharepoint.com/sites/CS-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:16:09 PM","0:07:18","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","245d5e6a-bcc8-4d1b-b726-a41894b98ebe","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_245d5e6a"
"E:\BOX\EML Structure\_Company Secretarial\EMEA","https://emlpayments.sharepoint.com/sites/CS-E","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:50 PM","5/30/2020 10:16:23 PM","0:07:32","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","eacb59c4-ed45-4f9c-85e5-07740478466c","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_eacb59c4"
"E:\BOX\EML Structure\_Company Secretarial\Global","https://emlpayments.sharepoint.com/sites/CS-G","Completed","6510886535","6.06","6510886535","6.06","0","13462","13462","13462","0","0","5/30/2020 10:08:50 PM","5/30/2020 11:06:55 PM","0:58:04","6.26","1","65301e02-2d85-44b7-b92d-b2baa27cc259","a5032fbb-57ef-4315-a889-aee42811c66a","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_a5032fbb"
"E:\BOX\EML Structure\_Company Secretarial\Americas","https://emlpayments.sharepoint.com/sites/CS-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:18:49 PM","0:09:58","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","f1e22d08-9b95-4dbe-9e5f-80fcb75dc778","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_f1e22d08"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Australia","https://emlpayments.sharepoint.com/sites/CFRP-A","Completed","1379107569","1.28","1334439036","1.24","0.04","6800","6798","6729","69","0","5/30/2020 10:08:51 PM","5/30/2020 11:31:53 PM","1:23:02","0.9","1","65301e02-2d85-44b7-b92d-b2baa27cc259","1b2a1f4d-b99f-4fb5-97c3-e782ebe10128","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_1b2a1f4d"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\EMEA","https://emlpayments.sharepoint.com/sites/CFRP-E","Completed","194903405","0.18","194903405","0.18","0","936","936","936","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:30:05 PM","0:21:13","0.51","1","65301e02-2d85-44b7-b92d-b2baa27cc259","258ccc3b-50d3-4af3-9146-a9e0cc30b81c","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_258ccc3b"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Global","https://emlpayments.sharepoint.com/sites/CFRP-G","Completed","22693816","0.02","22693816","0.02","0","15","15","15","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:21:25 PM","0:12:34","0.1","1","65301e02-2d85-44b7-b92d-b2baa27cc259","4e2693ef-0235-4225-b544-ae107c0a222a","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_4e2693ef"
"E:\BOX\EML Structure\_Compliance-Fraud-Regulatory-Risk\Americas","https://emlpayments.sharepoint.com/sites/CFRP-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:22:51 PM","0:14:00","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","c9c857f4-5752-48be-ba2a-d2ea43852241","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_c9c857f4"
"E:\BOX\EML Structure\_Customer Service\Australia","https://emlpayments.sharepoint.com/sites/CS-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:23:57 PM","0:15:06","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","fd3955e8-9431-4775-831c-6ff1c59cec53","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_fd3955e8"
"E:\BOX\EML Structure\_Customer Service\EMEA","https://emlpayments.sharepoint.com/sites/CS-E","Completed","339375784","0.32","339375784","0.32","0","327","327","327","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:35:23 PM","0:26:32","0.72","1","65301e02-2d85-44b7-b92d-b2baa27cc259","580ecb7e-1992-4f27-ba6c-fe985927acbf","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_580ecb7e"
"E:\BOX\EML Structure\_Customer Service\Global","https://emlpayments.sharepoint.com/sites/CS-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:30:32 PM","0:21:41","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","53560d5e-4da2-42e4-a9b7-36f8b13629bd","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_53560d5e"
"E:\BOX\EML Structure\_Customer Service\Americas","https://emlpayments.sharepoint.com/sites/CS-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:32:12 PM","0:23:21","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","61916033-dcc7-4a84-af00-a7b6ddaa1e47","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_61916033"
"E:\BOX\EML Structure\_Customer Success\Australia","https://emlpayments.sharepoint.com/sites/CSS-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:32:33 PM","0:23:42","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","318f970b-3531-4746-8f52-f8a7130e71c8","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_318f970b"
"E:\BOX\EML Structure\_Customer Success\EMEA","https://emlpayments.sharepoint.com/sites/CSS-E","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:32:55 PM","0:24:03","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","26a99dc8-01b1-4a86-a331-368247a50c8e","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_26a99dc8"
"E:\BOX\EML Structure\_Customer Success\Global","https://emlpayments.sharepoint.com/sites/CSS-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:33:16 PM","0:24:25","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","cfd14b36-fed5-4fe9-a70e-f8ac59a9f61b","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_cfd14b36"
"E:\BOX\EML Structure\_Customer Success\Americas","https://emlpayments.sharepoint.com/sites/CSS-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:33:38 PM","0:24:47","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","29565a85-6488-4a0a-aac2-9639d756a618","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_29565a85"
"E:\BOX\EML Structure\_Directors\Australia","https://emlpayments.sharepoint.com/sites/msteams850-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:33:59 PM","0:25:07","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","b0b10645-bc76-4610-8f7e-430717215a5f","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_b0b10645"
"E:\BOX\EML Structure\_Directors\EMEA","https://emlpayments.sharepoint.com/sites/msteams850-E","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:34:18 PM","0:25:27","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","abdce262-7b54-448c-8954-df7619cc5515","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_abdce262"
"E:\BOX\EML Structure\_Directors\Global","https://emlpayments.sharepoint.com/sites/msteams850-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:34:38 PM","0:25:47","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","6d59e101-e6a6-44ec-a1dd-b4e92064e223","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_6d59e101"
"E:\BOX\EML Structure\_Directors\Americas","https://emlpayments.sharepoint.com/sites/msteams850-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:34:58 PM","0:26:07","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","b033f0fe-ad4b-41c3-9fa0-f5d5b8a4c858","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_b033f0fe"
"E:\BOX\EML Structure\_E Commerce\Australia","https://emlpayments.sharepoint.com/sites/EC-A","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:35:28 PM","0:26:37","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","cb97246e-1fdc-4e5f-a71c-84a1f70696ff","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_cb97246e"
"E:\BOX\EML Structure\_E Commerce\EMEA","https://emlpayments.sharepoint.com/sites/EC-E","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:35:53 PM","0:27:02","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","ce4cf823-e94b-4395-8140-cff1b46c605a","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_ce4cf823"
"E:\BOX\EML Structure\_E Commerce\Global","https://emlpayments.sharepoint.com/sites/EC-G","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:35:47 PM","0:26:56","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","ed48324d-d54b-4b1d-8801-10ba27879634","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_ed48324d"
"E:\BOX\EML Structure\_E Commerce\Americas","https://emlpayments.sharepoint.com/sites/EC-U","Completed","0","0","0","0","0","0","0","0","0","0","5/30/2020 10:08:51 PM","5/30/2020 10:36:13 PM","0:27:22","0","1","65301e02-2d85-44b7-b92d-b2baa27cc259","de2fe1b6-c7e7-4572-889b-a41f5fa8c715","C:\Users\devblue-sa\AppData\Roaming\Microsoft\MigrationTool\storefinancial.com\WF_65301e02\Report\TaskReport_de2fe1b6"
